source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006915,apoptotic process,9.249799946742257e-12,True,"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]",1898,959,157,20972,0.16371220020855057,0.0827186512118019,query_1,['GO:0012501']
GO:BP,GO:0001649,osteoblast differentiation,1.310808542190888e-11,True,"""The process whereby a relatively unspecialized cell acquires the specialized features of an osteoblast, a mesodermal or neural crest cell that gives rise to bone."" [CL:0000062, GO_REF:0000034, GOC:jid]",236,959,41,20972,0.04275286757038582,0.17372881355932204,query_1,"['GO:0001503', 'GO:0030154']"
GO:BP,GO:0012501,programmed cell death,1.3921512422789756e-11,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1958,959,160,20972,0.16684045881126172,0.08171603677221655,query_1,['GO:0008219']
GO:BP,GO:0009725,response to hormone,1.417587424602166e-11,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]",904,959,93,20972,0.09697601668404589,0.10287610619469026,query_1,"['GO:0009719', 'GO:0042221']"
GO:BP,GO:0010647,positive regulation of cell communication,1.5219468028556246e-11,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1778,959,149,20972,0.1553701772679875,0.08380202474690664,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0023056,positive regulation of signaling,1.573192069779275e-11,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1779,959,149,20972,0.1553701772679875,0.0837549184935357,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,1.8240886128822175e-11,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",923,959,94,20972,0.09801876955161627,0.10184182015167931,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:0030155,regulation of cell adhesion,1.8499033906978046e-11,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",780,959,84,20972,0.08759124087591241,0.1076923076923077,query_1,"['GO:0007155', 'GO:0050794']"
GO:BP,GO:0033993,response to lipid,1.8499033906978046e-11,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",880,959,91,20972,0.0948905109489051,0.10340909090909091,query_1,['GO:0042221']
GO:BP,GO:0050900,leukocyte migration,1.8686365720654775e-11,True,"""The movement of a leukocyte within or between different tissues and organs of the body."" [GOC:add, ISBN:0781735149, PMID:14680625, PMID:14708592, PMID:7507411, PMID:8600538]",386,959,54,20972,0.056308654848800835,0.13989637305699482,query_1,"['GO:0002376', 'GO:0016477']"
GO:BP,GO:0045667,regulation of osteoblast differentiation,2.5817607588812967e-11,True,"""Any process that modulates the frequency, rate or extent of osteoblast differentiation."" [GOC:go_curators]",134,959,30,20972,0.03128258602711158,0.22388059701492538,query_1,"['GO:0001649', 'GO:0045595']"
GO:BP,GO:1901652,response to peptide,3.413597979277624e-11,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",993,959,98,20972,0.10218978102189781,0.0986908358509567,query_1,['GO:0042221']
GO:BP,GO:0009967,positive regulation of signal transduction,3.413597979277624e-11,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1569,959,135,20972,0.14077163712200208,0.08604206500956023,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
GO:BP,GO:0001525,angiogenesis,4.213816645199224e-11,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",546,959,66,20972,0.06882168925964546,0.12087912087912088,query_1,"['GO:0048514', 'GO:0048646']"
GO:BP,GO:0065008,regulation of biological quality,7.339933643772409e-11,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",2963,959,215,20972,0.22419186652763295,0.07256159298008776,query_1,['GO:0065007']
GO:BP,GO:0071363,cellular response to growth factor stimulus,9.587558294789606e-11,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",706,959,77,20972,0.08029197080291971,0.10906515580736544,query_1,"['GO:0070848', 'GO:0071495']"
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,1.3404581494043882e-10,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,959,104,20972,0.10844629822732013,0.09386281588447654,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0034097,response to cytokine,2.0219443044122635e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",979,959,95,20972,0.09906152241918666,0.09703779366700716,query_1,['GO:1901652']
GO:BP,GO:0045597,positive regulation of cell differentiation,2.9464055598884274e-10,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",852,959,86,20972,0.08967674661105318,0.10093896713615023,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']"
GO:BP,GO:1901698,response to nitrogen compound,2.9734317369614995e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",941,959,92,20972,0.09593326381647549,0.09776833156216791,query_1,['GO:0042221']
GO:BP,GO:0072006,nephron development,4.579813084840723e-10,True,"""The process whose specific outcome is the progression of the nephron over time, from its formation to the mature structure. A nephron is the functional unit of the kidney."" [GOC:mtg_kidney_jan10]",159,959,31,20972,0.03232533889468196,0.1949685534591195,query_1,"['GO:0001822', 'GO:0048856']"
GO:BP,GO:0048468,cell development,4.875738258936328e-10,True,"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]",2842,959,205,20972,0.21376433785192908,0.0721323011963406,query_1,"['GO:0030154', 'GO:0048856', 'GO:0048869']"
GO:BP,GO:0001501,skeletal system development,5.318963508264954e-10,True,"""The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton)."" [GOC:dph, GOC:jid, GOC:tb]",538,959,63,20972,0.06569343065693431,0.1171003717472119,query_1,['GO:0048731']
GO:BP,GO:0032870,cellular response to hormone stimulus,6.047239596649711e-10,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]",677,959,73,20972,0.07612095933263817,0.10782865583456426,query_1,"['GO:0009725', 'GO:0070887', 'GO:0071495']"
GO:BP,GO:0070848,response to growth factor,6.12285714158942e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",734,959,77,20972,0.08029197080291971,0.10490463215258855,query_1,['GO:0009719']
GO:BP,GO:0030282,bone mineralization,8.279741414409864e-10,True,"""The deposition of hydroxyapatite, a form of calcium phosphate with the formula Ca10(PO4)6(OH)2, in bone tissue."" [GOC:mah, PMID:22936354]",125,959,27,20972,0.028154327424400417,0.216,query_1,"['GO:0001503', 'GO:0031214']"
GO:BP,GO:0002682,regulation of immune system process,8.462837036121126e-10,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1594,959,132,20972,0.13764337851929093,0.08281053952321205,query_1,"['GO:0002376', 'GO:0050789']"
