source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0008283,cell population proliferation,9.659323736576518e-07,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",1961,520,89,20972,0.17115384615384616,0.04538500764915859,query_1,['GO:0009987']
GO:BP,GO:0050673,epithelial cell proliferation,9.858129221670118e-07,True,"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]",435,520,33,20972,0.06346153846153846,0.07586206896551724,query_1,['GO:0008283']
GO:BP,GO:0032880,regulation of protein localization,1.4450681210187067e-06,True,"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]",859,520,50,20972,0.09615384615384616,0.05820721769499418,query_1,"['GO:0008104', 'GO:0032879']"
GO:BP,GO:0070887,cellular response to chemical stimulus,1.534366158539777e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2199,520,96,20972,0.18461538461538463,0.04365620736698499,query_1,"['GO:0042221', 'GO:0051716']"
GO:BP,GO:0007010,cytoskeleton organization,1.6431370623531962e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",1534,520,74,20972,0.1423076923076923,0.048239895697522815,query_1,['GO:0006996']
GO:BP,GO:0141124,intracellular signaling cassette,1.7254345080476709e-06,True,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1866,520,85,20972,0.16346153846153846,0.04555198285101822,query_1,['GO:0035556']
GO:BP,GO:0051049,regulation of transport,1.7254345080476709e-06,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1566,520,75,20972,0.14423076923076922,0.04789272030651341,query_1,"['GO:0006810', 'GO:0032879']"
GO:BP,GO:0048522,positive regulation of cellular process,1.8693457194497673e-06,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5739,520,199,20972,0.38269230769230766,0.034675030493117265,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
GO:BP,GO:0007507,heart development,2.038219409183905e-06,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",591,520,39,20972,0.075,0.06598984771573604,query_1,"['GO:0048513', 'GO:0072359']"
GO:BP,GO:0030036,actin cytoskeleton organization,2.09749794906199e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",716,520,44,20972,0.08461538461538462,0.061452513966480445,query_1,"['GO:0007010', 'GO:0030029']"
GO:BP,GO:0007417,central nervous system development,2.2406849774102304e-06,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1035,520,56,20972,0.1076923076923077,0.05410628019323672,query_1,"['GO:0007399', 'GO:0048731']"
GO:BP,GO:0042127,regulation of cell population proliferation,2.3206631273627866e-06,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1639,520,77,20972,0.14807692307692308,0.04697986577181208,query_1,"['GO:0008283', 'GO:0050794']"
GO:BP,GO:0051094,positive regulation of developmental process,3.647773835943654e-06,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",1305,520,65,20972,0.125,0.04980842911877394,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']"
GO:BP,GO:0034329,cell junction assembly,3.647773835943654e-06,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",509,520,35,20972,0.0673076923076923,0.068762278978389,query_1,"['GO:0022607', 'GO:0034330']"
GO:BP,GO:0042060,wound healing,3.647773835943654e-06,True,"""The series of events that restore integrity to a damaged tissue, following an injury."" [GOC:bf, PMID:15269788]",439,520,32,20972,0.06153846153846154,0.07289293849658314,query_1,['GO:0009611']
GO:BP,GO:0060537,muscle tissue development,4.579966896805056e-06,True,"""The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers."" [GOC:dph]",421,520,31,20972,0.05961538461538462,0.07363420427553444,query_1,['GO:0009888']
GO:BP,GO:0010810,regulation of cell-substrate adhesion,4.609075985062792e-06,True,"""Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",212,520,21,20972,0.04038461538461539,0.09905660377358491,query_1,"['GO:0030155', 'GO:0031589']"
GO:BP,GO:0007267,cell-cell signaling,4.7425485437433006e-06,True,"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell. Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]",1316,520,65,20972,0.125,0.04939209726443769,query_1,"['GO:0007154', 'GO:0023052']"
GO:BP,GO:0003008,system process,4.7425485437433006e-06,True,"""A multicellular organismal process carried out by any of the organs or tissues in an organ system. An organ system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a biological objective."" [GOC:mtg_cardio]",2290,520,97,20972,0.18653846153846154,0.042358078602620086,query_1,['GO:0032501']
GO:BP,GO:0051130,positive regulation of cellular component organization,4.978841909437853e-06,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1091,520,57,20972,0.10961538461538461,0.05224564619615032,query_1,"['GO:0016043', 'GO:0048522', 'GO:0051128']"
GO:BP,GO:0051241,negative regulation of multicellular organismal process,4.978841909437853e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1091,520,57,20972,0.10961538461538461,0.05224564619615032,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']"
GO:BP,GO:0007160,cell-matrix adhesion,5.072536135534661e-06,True,"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]",233,520,22,20972,0.04230769230769231,0.0944206008583691,query_1,['GO:0031589']
GO:BP,GO:0044057,regulation of system process,5.404660997420629e-06,True,"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]",543,520,36,20972,0.06923076923076923,0.06629834254143646,query_1,"['GO:0003008', 'GO:0051239']"
GO:BP,GO:0030335,positive regulation of cell migration,5.602661179621533e-06,True,"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]",544,520,36,20972,0.06923076923076923,0.0661764705882353,query_1,"['GO:0016477', 'GO:0030334', 'GO:2000147']"
GO:BP,GO:0030182,neuron differentiation,6.073072919113025e-06,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",1444,520,69,20972,0.1326923076923077,0.04778393351800554,query_1,"['GO:0030154', 'GO:0048699']"
GO:BP,GO:0071560,cellular response to transforming growth factor beta stimulus,6.65771687943455e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:ecd, PMID:15451575]",257,520,23,20972,0.04423076923076923,0.08949416342412451,query_1,"['GO:0071363', 'GO:0071559']"
GO:BP,GO:0061061,muscle structure development,6.694612655494744e-06,True,"""The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms."" [GOC:dph]",673,520,41,20972,0.07884615384615384,0.06092124814264487,query_1,['GO:0048856']
